Unnamed: 0;id;title;sentence;subject1;subject2;subject3;subject_notsure;suggested_subject;type1;type2;type3;type_notsure;suggested_type;s1 score;s2 score;s3 score;t1 score;t2 score;t3 score;Avg_sbj_num;Avg_typ_num
1636;1637;;باسلام و خسته نباشید41سال سن دارم و به دلیل ابتلا به سرطان سینه (2سال پیش)اکنون قرص تاموکسیفن20مصرف می کنم مدتی است هرسه ماه یکبار پریودمی شوم ونظر دکترانکولوژی اینه که نباید پریود شوم چون هورمون استروژن باعث فعالیت سلولهای سرطانی می شود برای این منظور برایم آمپولی تجویز کرده که بطور کلی فعالیت تخمدانهارو متوقف می کندحال سوال من اینه آیا ضرری ندارد؟وآیااگربخواهم باردارشوم می توانم باردارشوم؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.0
1637;1638;;سلام با رعایت چه نکاتی عفونت قارچی ام با موفقیت درمان خواهد شد؟;سلامت;;;0;;;;;0;;30;0;0;0;0;0;1.0;1.0
1638;1639;;سلام. دختر 36ساله مجرد هستم. تمام سالها پریود منظم داشتم و همیشه با نهایتا 2 یا 3 روز زودتر و دیرتر از موعد، پریود میشدماما چند ماهی هست که پریودم متفاوت شده است. در زمان خودش علائم پریود (دل درد و پادرد یا سرگیجه یا حالت تهوع و ...) دارم ولی خونریزی به صورت لک بینی خیلی کم هست تا بعد از یکی دو روز که طبیعی میشود.اما این ماه آخر، خیلی زودتر از موعد پریود شدم. حدودا 15 روز بعد از شروع پریود قبلی، مجددا علائم پریود جدید را دارم. خونریزی کم هست ترشحات اکثرا به رنگ قهوه ای رو به قرمز هست ولی خونریزی قرمز رنگ هم هست.چه مشکلی پیش آمده است؟ هیچ وقت پریودم اینطور نام;سلامت;;;0;;توضیح;;;0;;30;0;0;29;0;0;1.0;1.33333333333
1639;1640;;سلام خسته نباشید من ی مدت سوزش شدید مثانه داشتم ک رفتم پیش دکتر و دارو مصرف کردم و برطرف شد اما الان دوباره دچاره این شوزش میشم ک خفیف تر هست ترشح غیرطبیعی یا بدبو و خارش ندارم فقط سوزش دارم میخواستم بدونم این مشکل من جدی هست یا نه؟؟؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.0
1640;1641;;برای جراحی پولیپ رحم بیهوشی عمومی انجام میشود یا بی حسی نخاعی یا بی حسی موضعی؟;سلامت;;;0;;;;;0;;30;0;0;0;0;0;1.0;1.0
1641;1642;;سلام من سیزده سالمه و همه ی نشانه های بلوغ رو دارم ولی هنوز پریود نشدم میشه راهنمایی کنین;سلامت;;;0;;;;;0;;30;0;0;0;0;0;1.0;1.0
1642;1643;;سلاممیخواستم بدونم ترشحات تقریبا سبز رنگ،بدون بو،بدون خارش و سوزش، چی میتونه باشه؟عفونت شدیدی هست؟چیکار باید کرد;سلامت;;;0;;توضیح;بله/خیر;;0;;30;0;0;20;18;0;1.0;1.66666666667
1643;1644;;ایا از ژل لوبریکانت ایرانی محصول ایران داروکه روش نوشته برای استعمال خارجی می توان برای رابطه جنسی استفاده کرد؟یعنی روی کاندوم ریخت و رابطه را انجام داد؟اگر نه از چه ژلی باید برای لیز شدن و دخول راحت استفاده کرد؟;سلامت;;;0;;بله/خیر;;;0;;20;0;0;20;0;0;1.0;1.66666666667
1644;1645;;من دو هفته iud گذاشتم ایادرد کشاله ران بخاطر دستگاه است;سلامت;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.0
1645;1646;;سلام، من مجردم و به توصیه پزشک برای از بین رفتن کیستهای ریز رحم شروع به خوردن قرص ال دی از روز پنجم کردم پس از مصرف در روز دوم دچار حالت تهوع شدم و خوردنشو قطع کردم به فاصله یک هفته بعد پریود اول دچار خونریزی شدید شدم که به نظر میرسه نمیخواد قطع شه چون شدیدتر از حالات عادیه! چی کار کنم؟ خوردن ال دی هارو علی رغم تهوع دوباره شروع کنم؟ صرر نداره؟;سلامت;;;0;;نظر;بله/خیر;;0;;20;0;0;20;18;0;1.0;1.66666666667
1646;1647;;سلاممن هفته ١٦ بارداری هستم. چند روز هست که لکه بینی دارم و در ناحیه کمر و زیر شکم درد دارم. سونوگرافی انجام دادم و کفتند که جفت سر دهانه رحم قرار دارد و یک توده خون هم بالای جفت دیده می شود. به من گفتند که احتمال سقط خیلی زیاد هست. البته من ایران زندگی نمی کنم و اینجا هیچ آمپول و یا دارویی هم برای پیش گیری از سقط تجویز نمی کنند. لطفا مرا راهنمایی کنید و بنویسید من چکار می توانم انجام دهم برای جلو گیری از سقط جنین. من خیلی نگران هستم.با سپاسنوشین;سلامت;;;0;;نظر;;;0;;30;0;0;20;0;0;1.0;1.0
1647;1648;;سلام روز 8پریودیم سونو دادم یه فولیکول 13میلی داشتم می خواستم بدونم آیا یه فولیکول برا بارداری کافیه؟ و سوال دوم چه روزی اقدام به بارداری کنم پریودیم 28روزه و منظمه.مرسی;سلامت;;;0;;بله/خیر;توضیح;;0;;30;0;0;20;18;0;1.0;1.66666666667
1648;1649;;باسلاممن حدود پنج سال و 8 ماهه که از روش پیشگیری طبیعی استفاده میکنم و قصد دارم برای سال آینده بچه دار بشم ممکنه که این مدت طولانی واسم مشکل ساز بشه ؟قبل از اقدام برای بارداری چه کارهایی رو باید انجام بدم؟آیا دارویی هس هس که بتونم دوقلو بیارم؟ لطفا منو راهنمایی کنید باتشکر از زحمات شما;سلامت;;;0;;بله/خیر;نظر;;0;;29;0;0;20;19;0;1.0;1.66666666667
1649;1650;;سلاممن مدتی هست که به دلیل رابطه جنسی زیاد دچار عفونت قارچی وازن میشم،۳ هفته پیش درمان با فلوکونازول و کلوتریمازول رو شروع کردم و نتیجه داد اما به محض اینکه دوباره چند شب متوالی رابطه داشتم علایم عفونت برگشته (سوزش و خارش و ترشحات رقیق و روشن)میخاستم یپرسم که میتونم درمان قبلی رو ادامه بدم یا باز باید به دکتر مراجعه کنم؟و اینکه چکار کنم که مدام دچار عفونت نشم؟؟;سلامت;;;0;;نظر;;;0;;30;0;0;19;0;0;1.0;1.66666666667
1650;1651;;سلاممن 30 ساله و مجرد مشکلم درباره عادت ماهانه اس من تا دو ماه دوران عادت ماهانم به صورت مرتب بود ولی خونریزی چندانی نداشتم حدودا 2 تا 3 روز اول دوماه پیش بابت کورک رو باسن(مدت زیادی بود که میزدم حدودا چندسالی هست) پیش پزشک رفتم و ایشون قرص کلیندامایسین بهم دادماه پیش کلا عادت نشدم تا اینکه هفته پیش قرص یادم رفت و چند روزی مصرف نکردم بعد از اون عادت شدم و شدت خونریزم خیلی زیاده الان 5 روزه که یکسره و به همراه لخت خون (که بعضیاشون خیلی بزرگه) در حال امدن میخواستم بدون بایت قرص یا نه و اینکه اگر طبیعی نیست لازم پیش پزشک مراجعه کنم;سلامت;;;0;;بله/خیر;نظر;;0;;30;0;0;20;19;0;1.0;1.33333333333
1651;1652;;باسلام. بعد از کذاشتن دستکاه ای یو دی تا جه مدت نباید نزدیکی داشته باشیم. هر جند که بریود نبودیم و دستکاه کداشتیم???;سلامت;;;0;;توضیح;;;0;;30;0;0;20;0;0;1.0;1.0
1652;1653;;سلام خسته نباشید.از قرص برای جلوگیری استفاده میکنم میخواستم بپرسم ایا امکان بارداری پس از مصرف آخرین قرص وجود داره؟اگه رابطه مشکوک پس از اتمام قرص و در دوره استراحت رخ بده آیا استفاده از قرص اورژانسی لازمه؟ و یا اینکه توی این دوره 7روزه امکان بارداری وجود نداره؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.33333333333
1653;1654;;سلام قبلا3سال قرص ال دی واسه جلوگیری استفاده کردم الان6ماهه قصدبارداری دارم سونودادم همه چی طبیعی بودفولیکول غالب هم نداشتم ازکیت ال اچ هم استفاده میکنم وتخمک گزاری دارم پریودمنظمی هم دارم ولی باردارنمیشم.دلیل چیه؟درضمن همسرم هم ازمایش اسپرم داده ومشکلی نداره.ممنون;سلامت;;;0;;دلیل;;;0;;30;0;0;18;0;0;1.0;1.66666666667
1654;1655;;آیا امکان بارداری بدون دخول و کشیده شدن اب قبل از منی به واژن وجود دارد ؟در صورت پریود شدن بارداری منتفی هست ؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;30;0;0;1.0;1.0
1655;1656;;سلام من 10 روز پیش آیودی گذاشتم بعد پریود شدم بعداز پریودی رابطه داشتم الان درد شدید تو سینه سمت راستم دارم می خوام ببینم دلیلش چیه;سلامت;;;0;;دلیل;;;0;;30;0;0;20;0;0;1.0;1.0
1656;1657;;با سللامخانم من 27 سال سن دارد و الان در هفته 19 بارداری استرحم او دوشاخه است و طول سرویکس در آخرین سونوگرافی در هفته هفدهم بارداری 38 سانتیمتر میباشددکتر پیشنهاد سرکلاژ یا پساری به او داده،ضمنا دچار یبوست مزاج نیز هستمیخواستیم بدانیم بنظر شما آیا این کار لازم است؟ در صورت لزوم کدام روش بهتر و دارای عوارض کمتر می باشد؟;سلامت;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.0;1.66666666667
1657;1658;;با سلام خدمت خانم دکتربنده چندتاتا سؤال ازخدمتتون داشتم.اول اینکه من میخوام فروردین امسال مامان بشم.چندروزی هست که خوردن قرص فولیک اسید رو شروع کردم،میشه راهنماییم کنین چه اقداماتی رو تا قبل از اقدام باید انجام بدم؟دوم اینکه آیا احتمال داره چندماه پس از اقدام موفق به بارداری نشم؟سوم اینکه روز تخمک گذاریِ خودم رو چطور تشخیص بدم؟و سؤال یکی از دوستان اینبود که زردچوبه و پیاز داخل غذا برا خانم باردار مضره؟یه دنیا ممنونم**;سلامت;;;0;;نظر;بله/خیر;توضیح;0;;30;0;0;20;18;16;1.33333333333;2.33333333333
1658;1659;;باسلاممادری که شیرخوارش رو از شیر میگیره،چکارکنه تادرد سینه خودش کم بشه،سینه سفت نشه. دردناک نشهآیا دارو داره؟;سلامت;;;0;;نظر;بله/خیر;;0;;30;0;0;20;18;0;1.0;1.66666666667
1659;1660;;با سلامآزمایش دادم متوجه شدم بارداری هستم.تا به امروز مشکل خاصی نداشتم.«فقط آزمایش دادم کمی پیاده روی اومدم خونه رسیدم احساس خستگی و سرگیجه داشتم» میخواستم بدونم آیا میتونم با همسرم نزدیکی داشته باشم.؟ به شکل ؟ چند وقت یکبار؟ برام مشکلی ایجاد نمیکند؟و تغذیه و رژیم غذایی باید چگونه باشد؟ تا فرزندی سالم، باهوش و زیبا داشته باشم.از زحمات شما کمال تشکر را دارم مرسی;سلامت;;;0;;بله/خیر;توضیح;;0;;30;0;0;20;18;0;1.33333333333;1.66666666667
